time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2018-05-03T08:53:42.391Z,13.547716,79.999618,-75,4.5509996,235,4.75,10,gps,0.7,0.7,1,-84,,,,22,
2018-05-03T08:53:43.620Z,13.547703,79.999574,-74,4.5509996,250.8,3.07,12,gps,0.7,0.7,1,-84,,,,22,
2018-05-03T08:53:44.821Z,13.547706,79.999547,-74,4.5509996,285.3,2.44,13,gps,0.7,0.7,1,-84,,,,22,
2018-05-03T08:53:38.716Z,13.54763,80.000879,0,32.811,0,0,0,network,,,,,,,,22,
2018-05-03T08:53:46.264Z,13.54763,80.000879,0,32.811,0,0,0,network,,,,,,,,22,
2018-05-03T08:53:47.551Z,13.547757,79.999499,-74,6.068,349,3.13,13,gps,0.7,0.7,1,-84,,,,22,
2018-05-03T08:53:48.770Z,13.547773,79.999502,-72,4.5509996,32.1,4.91,12,gps,0.7,0.7,1,-84,,,,22,
2018-05-03T08:53:49.975Z,13.547812,79.99954,-71,4.5509996,62.1,5.78,13,gps,0.7,0.7,1,-84,,,,22,
2018-05-03T08:53:51.166Z,13.547846,79.999596,-71,4.5509996,65.6,6.75,12,gps,0.7,0.7,1,-84,,,,22,
2018-05-03T08:53:52.374Z,13.547878,79.999666,-72,4.5509996,65.5,7.42,14,gps,0.7,0.7,1,-84,,,,22,
2018-05-03T08:53:53.580Z,13.547908,79.999738,-72,4.5509996,64.7,7.68,14,gps,0.7,0.7,1,-84,,,,22,
2018-05-03T08:53:54.785Z,13.547943,79.999821,-72,4.5509996,63.4,8.37,11,gps,0.7,0.7,1,-84,,,,22,
2018-05-03T08:53:55.996Z,13.547981,79.999909,-72,4.5509996,63.9,8.9,11,gps,0.7,0.7,1,-84,,,,22,
2018-05-03T08:53:57.276Z,13.548034,79.999999,-72,4.5509996,62,9,12,gps,0.7,0.8,1.1,-84,,,,22,
2018-05-03T08:53:58.489Z,13.548075,80.000083,-72,4.5509996,62.7,8.27,11,gps,0.7,0.8,1.1,-84,,,,22,
2018-05-03T08:53:59.736Z,13.54811,80.000157,-72,4.5509996,65.4,6.02,12,gps,0.7,0.7,1,-84,,,,22,
2018-05-03T08:54:00.966Z,13.548151,80.00022,-72,4.5509996,59.2,4.36,12,gps,0.7,0.7,1,-84,,,,22,
2018-05-03T08:54:02.215Z,13.548176,80.000245,-72,4.5509996,36.6,2.92,13,gps,0.7,0.7,1,-84,,,,22,
2018-05-03T08:54:03.446Z,13.54818,80.00027,-73,4.5509996,48.1,1.46,13,gps,0.7,0.7,1,-84,,,,22,
2018-05-03T08:54:04.884Z,13.548176,80.000285,-73,4.5509996,59.8,0.43,11,gps,0.7,0.7,1,-84,,,,22,
2018-05-03T08:54:06.115Z,13.548183,80.00028,-74,4.5509996,59.5,0.49,14,gps,0.7,0.7,1,-84,,,,22,
2018-05-03T08:54:07.340Z,13.548189,80.000279,-74,4.5509996,59.5,0.49,13,gps,0.7,0.7,1,-84,,,,22,
2018-05-03T08:54:08.729Z,13.548198,80.000277,-73,4.5509996,3.8,0.78,10,gps,0.7,0.7,1,-84,,,,22,
2018-05-03T08:54:09.986Z,13.548215,80.000282,-74,4.5509996,59.2,0.15,10,gps,0.7,0.7,1,-84,,,,22,
2018-05-03T08:54:11.195Z,13.548215,80.000282,-74,4.5509996,59.2,0.24,14,gps,0.7,0.7,1,-84,,,,22,
2018-05-03T08:54:12.392Z,13.548213,80.00028,-74,4.5509996,59.1,0.16,13,gps,0.7,0.7,1,-84,,,,22,
2018-05-03T08:54:13.638Z,13.548216,80.000282,-74,4.5509996,,0,11,gps,0.7,0.7,1,-84,,,,22,
2018-05-03T08:54:14.867Z,13.548216,80.000286,-73,6.068,,0,10,gps,0.7,0.8,1.1,-84,,,,22,
2018-05-03T08:54:16.106Z,13.548214,80.000286,-73,4.5509996,,0,11,gps,0.7,0.8,1.1,-84,,,,22,
2018-05-03T08:54:17.329Z,13.548208,80.000287,-72,4.5509996,,0,11,gps,0.8,0.8,1.1,-84,,,,22,
2018-05-03T08:54:18.541Z,13.548199,80.00029,-71,4.5509996,,0,12,gps,0.8,0.8,1.1,-84,,,,22,
2018-05-03T08:54:19.788Z,13.548198,80.000293,-71,4.5509996,,0,14,gps,0.8,0.8,1.1,-84,,,,22,
2018-05-03T08:54:21.003Z,13.548201,80.000291,-71,4.5509996,,0,14,gps,0.7,0.8,1.1,-84,,,,22,
2018-05-03T08:54:22.281Z,13.548202,80.000291,-71,4.5509996,,0,15,gps,0.7,0.8,1.1,-84,,,,22,
2018-05-03T08:54:23.515Z,13.548208,80.000292,-71,4.5509996,,0,12,gps,0.7,0.8,1.1,-84,,,,22,
2018-05-03T08:54:24.705Z,13.548206,80.000292,-71,4.5509996,,0,13,gps,0.7,0.8,1.1,-84,,,,22,
2018-05-03T08:54:25.921Z,13.548204,80.000288,-71,4.5509996,,0,16,gps,0.7,0.7,1,-84,,,,22,
2018-05-03T08:54:27.141Z,13.548204,80.00029,-72,4.5509996,,0,14,gps,0.7,0.7,1,-84,,,,22,
2018-05-03T08:54:28.380Z,13.548204,80.000291,-72,4.5509996,,0,12,gps,0.7,0.7,1,-84,,,,22,
2018-05-03T08:54:29.618Z,13.548205,80.000292,-72,4.5509996,,0,12,gps,0.7,0.7,1,-84,,,,22,
2018-05-03T08:54:30.801Z,13.548205,80.000292,-72,4.5509996,,0,11,gps,0.7,0.7,1,-84,,,,22,
2018-05-03T08:54:32.013Z,13.548205,80.000292,-72,4.5509996,,0,10,gps,0.7,0.7,1,-84,,,,22,
2018-05-03T08:54:33.275Z,13.548205,80.000292,-72,4.5509996,,0,13,gps,0.7,0.8,1.1,-84,,,,21,
2018-05-03T08:54:34.486Z,13.548205,80.000292,-72,4.5509996,,0,13,gps,0.7,0.7,1,-84,,,,21,
2018-05-03T08:54:35.703Z,13.548206,80.000292,-72,4.5509996,,0,15,gps,0.7,0.7,1,-84,,,,21,
2018-05-03T08:54:36.937Z,13.548206,80.000292,-72,6.068,,0,13,gps,0.8,0.7,1.1,-84,,,,21,
2018-05-03T08:54:38.161Z,13.548206,80.000292,-72,6.068,,0,13,gps,0.8,0.7,1.1,-84,,,,21,
2018-05-03T08:54:39.412Z,13.548206,80.000292,-72,4.5509996,,0,12,gps,0.8,0.7,1.1,-84,,,,21,
2018-05-03T08:54:41.340Z,13.548206,80.000292,-72,6.068,,0,5,gps,0.8,0.7,1.1,-84,,,,21,
2018-05-03T08:54:42.553Z,13.548206,80.000292,-72,6.068,,0,6,gps,0.8,0.7,1.1,-84,,,,21,
2018-05-03T08:54:43.775Z,13.548206,80.000292,-72,6.068,,0,5,gps,0.8,0.7,1.1,-84,,,,21,
2018-05-03T08:54:45.002Z,13.548206,80.000292,-73,6.068,,0,5,gps,0.9,0.8,1.2,-84,,,,21,
2018-05-03T08:54:46.216Z,13.548206,80.000292,-72,7.585,,0,6,gps,0.9,0.8,1.2,-84,,,,21,
2018-05-03T08:54:47.441Z,13.548206,80.000292,-72,7.585,,0,6,gps,1.1,0.9,1.4,-84,,,,21,
2018-05-03T08:54:48.760Z,13.548206,80.000292,-73,7.585,,0,6,gps,1,0.9,1.4,-84,,,,21,
2018-05-03T08:54:50.045Z,13.548206,80.000292,-73,9.101999,,0,4,gps,1,0.8,1.3,-84,,,,21,
2018-05-03T08:54:51.274Z,13.548206,80.000292,-73,9.101999,,0,4,gps,1.1,0.8,1.4,-84,,,,21,
2018-05-03T08:54:52.708Z,13.548206,80.000292,-73,7.585,,0,11,gps,1.1,0.8,1.4,-84,,,,21,
2018-05-03T08:54:53.949Z,13.548219,80.000273,-72,7.585,301.3,1.28,3,gps,0.9,0.8,1.2,-84,,,,21,
2018-05-03T08:54:55.156Z,13.548231,80.000262,-73,7.585,318.2,1.28,4,gps,0.9,0.8,1.2,-84,,,,21,
2018-05-03T08:54:56.355Z,13.548244,80.00025,-72,7.585,312.4,1.78,4,gps,0.9,0.8,1.2,-84,,,,21,
2018-05-03T08:54:57.592Z,13.548241,80.000239,-72,9.101999,284.7,0.84,4,gps,0.9,0.8,1.2,-84,,,,21,
2018-05-03T08:54:58.830Z,13.54829,80.000221,-73,9.101999,328.4,1.16,7,gps,2.2,1,2.4,-84,,,,21,
2018-05-03T08:55:00.087Z,13.548291,80.000206,-74,10.6189995,291,1.48,7,gps,1,0.9,1.4,-84,,,,21,
2018-05-03T08:55:01.313Z,13.548291,80.000183,-74,10.6189995,292.7,1.05,7,gps,1,0.9,1.3,-84,,,,21,
2018-05-03T08:55:02.517Z,13.54834,80.000123,-72,9.101999,308.1,1.12,5,gps,1,0.9,1.3,-84,,,,21,
2018-05-03T08:55:03.731Z,13.548349,80.000126,-70,9.101999,313.7,1.22,6,gps,1,0.9,1.3,-84,,,,21,
2018-05-03T08:55:04.939Z,13.548371,80.000136,-69,9.101999,340.3,1.24,5,gps,1,0.9,1.3,-84,,,,21,
2018-05-03T08:55:06.212Z,13.548382,80.000132,-71,10.6189995,344.6,1.22,4,gps,1.1,0.9,1.4,-84,,,,21,
2018-05-03T08:55:07.560Z,13.548425,80.000169,-71,12.136,340.6,1.33,5,gps,1.5,0.9,1.7,-84,,,,21,
2018-05-03T08:55:08.752Z,13.54845,80.000155,-71,13.653,338.1,1.4,4,gps,1.4,0.9,1.6,-84,,,,21,
2018-05-03T08:55:09.977Z,13.548455,80.000162,-71,12.136,348.3,1.15,4,gps,1.4,0.9,1.6,-84,,,,21,
2018-05-03T08:55:11.214Z,13.548472,80.000155,-71,12.136,329.9,1.43,6,gps,1.3,0.9,1.6,-84,,,,21,
2018-05-03T08:55:12.458Z,13.548497,80.000133,-73,10.6189995,324.9,1.46,6,gps,1.4,0.9,1.7,-84,,,,21,
2018-05-03T08:55:13.677Z,13.548569,80.000057,-72,10.6189995,325.4,1.26,6,gps,1.8,0.9,2,-84,,,,21,
2018-05-03T08:55:14.892Z,13.548586,80.000041,-72,12.136,318.4,1.13,3,gps,1.4,0.9,1.6,-84,,,,21,
2018-05-03T08:55:16.117Z,13.548603,80.000033,-72,12.136,343.1,1.04,4,gps,1.4,0.9,1.6,-84,,,,21,
2018-05-03T08:55:17.506Z,13.548644,80.000019,-73,12.136,339.6,1.02,4,gps,1.4,0.9,1.6,-84,,,,21,
2018-05-03T08:55:18.741Z,13.548678,80.000004,-72,12.136,342.7,1.69,5,gps,1.4,0.9,1.7,-84,,,,21,
2018-05-03T08:55:19.952Z,13.548693,79.999978,-72,13.653,332.3,1.96,7,gps,1.5,0.9,1.8,-84,,,,21,
2018-05-03T08:55:22.000Z,13.548732,79.999961,-74,16.687,333.6,0.99,13,gps,1.5,0.9,1.7,-84,,,,21,
2018-05-03T08:55:24.000Z,13.548786,79.999931,-76,13.653,334.2,1.41,5,gps,0.9,0.8,1.2,-84,,,,21,
2018-05-03T08:55:25.556Z,13.548796,79.999911,-76,13.653,329.6,1.36,13,gps,0.8,0.8,1.2,-84,,,,21,
2018-05-03T08:55:20.714Z,13.549259,79.999499,0,29.087,0,0,0,network,,,,,,,,21,
2018-05-03T08:55:37.832Z,13.549309,79.999482,0,38.231,0,0,0,network,,,,,,,,21,
2018-05-03T08:55:40.000Z,13.548989,79.999795,-80,18.203999,347.8,1.26,4,gps,0.9,0.8,1.2,-84,,,,21,
2018-05-03T08:55:43.000Z,13.549,79.999796,-75,6.068,319.5,1.07,14,gps,0.8,0.8,1.1,-84,,,,21,
2018-05-03T08:55:46.000Z,13.549004,79.999806,-76,4.5509996,324.6,1.28,16,gps,0.7,0.7,1,-84,,,,21,
2018-05-03T08:55:47.690Z,13.549322,79.999484,0,38.758,0,0,0,network,,,,,,,,21,
2018-05-03T08:55:50.000Z,13.549041,79.999802,-75,6.068,339.6,1.39,4,gps,0.7,0.7,1,-84,,,,21,
2018-05-03T08:55:53.000Z,13.549073,79.9998,-76,6.068,332.9,1.52,17,gps,0.7,0.7,1,-84,,,,21,
2018-05-03T08:55:56.000Z,13.54907,79.999804,-74,4.5509996,344.8,1.33,18,gps,0.7,0.7,1,-84,,,,21,
2018-05-03T08:55:47.962Z,13.549321,79.999487,0,37.317,0,0,0,network,,,,,,,,21,
2018-05-03T08:55:57.409Z,13.549329,79.999493,0,39.3,0,0,0,network,,,,,,,,21,
2018-05-03T08:56:00.000Z,13.549115,79.999798,-72,6.068,351.5,1.35,3,gps,0.7,0.7,0.9,-84,,,,21,
2018-05-03T08:56:02.000Z,13.549138,79.999814,-73,4.5509996,3.7,0.81,2,gps,0.7,0.7,0.9,-84,,,,21,
2018-05-03T08:56:05.000Z,13.549188,79.999818,-71,4.5509996,355.5,1.38,14,gps,0.7,0.7,1,-84,,,,21,
2018-05-03T08:56:08.000Z,13.549247,79.99982,-71,4.5509996,12.9,1.85,12,gps,0.7,0.7,1,-84,,,,21,
2018-05-03T08:56:11.000Z,13.549284,79.999819,-71,4.5509996,12,1.04,11,gps,0.8,0.7,1.1,-84,,,,21,
2018-05-03T08:56:14.000Z,13.549286,79.999809,-72,6.068,11.7,0.58,5,gps,0.8,0.7,1.1,-84,,,,21,
2018-05-03T08:56:17.000Z,13.549266,79.999799,-71,10.6189995,238.4,0.8,5,gps,1.1,0.7,1.3,-84,,,,21,
2018-05-03T08:56:20.000Z,13.549258,79.999753,-71,16.687,256,1.55,4,gps,1.8,0.8,2,-84,,,,21,
2018-05-03T08:56:31.305Z,13.549455,79.99957,0,24.131,0,0,0,network,,,,,,,,21,
2018-05-03T08:56:51.010Z,13.549492,79.999549,0,24.151,0,0,0,network,,,,,,,,21,
2018-05-03T08:57:11.076Z,13.549492,79.999549,0,24.149,0,0,0,network,,,,,,,,21,
2018-05-03T08:57:32.777Z,13.549493,79.999547,0,23.692,0,0,0,network,,,,,,,,21,
2018-05-03T08:57:41.000Z,13.549672,79.999694,-74,27.306,355.1,0.78,12,gps,1.8,0.9,2,-84,,,,21,
2018-05-03T08:57:42.000Z,13.54966,79.999679,-73,21.237999,16.5,0.44,12,gps,0.8,0.8,1.1,-84,,,,21,
2018-05-03T08:57:43.131Z,13.549576,79.999471,0,23.618,0,0,0,network,,,,,,,,21,
2018-05-03T08:57:45.000Z,13.54951,79.999522,-70,12.136,,0,8,gps,0.8,0.8,1.1,-84,,,,21,
2018-05-03T08:57:47.000Z,13.549501,79.99951,-69,12.136,,0,1,gps,0.8,0.8,1.1,-84,,,,21,
2018-05-03T08:57:48.000Z,13.549501,79.99951,-69,12.136,,0,3,gps,0.8,0.8,1.1,-84,,,,21,
2018-05-03T08:57:49.000Z,13.549501,79.99951,-69,13.653,,0,7,gps,0.8,0.8,1.1,-84,,,,21,
2018-05-03T08:57:50.000Z,13.549501,79.99951,-69,15.17,,0,7,gps,1.4,0.9,1.7,-84,,,,21,
2018-05-03T08:57:51.000Z,13.549498,79.999506,-69,16.687,,0,7,gps,1.4,0.9,1.7,-84,,,,21,
2018-05-03T08:57:52.000Z,13.549497,79.999505,-72,18.203999,,0,7,gps,1.4,0.9,1.7,-84,,,,21,
2018-05-03T08:57:44.428Z,13.549576,79.999458,0,23.48,0,0,0,network,,,,,,,,21,
2018-05-03T08:57:53.443Z,13.54958,79.999457,0,23.66,0,0,0,network,,,,,,,,21,
2018-05-03T08:57:55.000Z,13.549489,79.999498,-70,13.653,,0,8,gps,1.1,0.9,1.4,-84,,,,21,
2018-05-03T08:57:57.000Z,13.549481,79.999499,-70,9.101999,,0,1,gps,0.9,0.8,1.3,-84,,,,21,
2018-05-03T08:57:58.000Z,13.549471,79.999511,-71,9.101999,139.3,0.82,8,gps,0.9,0.8,1.2,-84,,,,21,
2018-05-03T08:57:59.000Z,13.54946,79.999525,-74,9.101999,,0,13,gps,1,0.8,1.3,-84,,,,21,
2018-05-03T08:58:00.000Z,13.549451,79.999524,-73,7.585,,0,13,gps,1.1,0.9,1.4,-84,,,,21,
2018-05-03T08:58:01.000Z,13.549443,79.999521,-72,7.585,,0,13,gps,0.8,0.8,1.1,-84,,,,21,
2018-05-03T08:58:02.000Z,13.549433,79.999513,-70,6.068,,0,14,gps,0.8,0.8,1.1,-84,,,,21,
2018-05-03T08:58:03.000Z,13.549434,79.999514,-71,6.068,,0,14,gps,0.7,0.8,1.1,-84,,,,21,
2018-05-03T08:58:04.000Z,13.549432,79.999512,-69,6.068,,0,14,gps,0.7,0.8,1.1,-84,,,,21,
2018-05-03T08:58:05.000Z,13.549433,79.999512,-69,6.068,,0,14,gps,0.7,0.8,1.1,-84,,,,21,
2018-05-03T08:58:06.000Z,13.549438,79.999515,-69,7.585,,0,14,gps,0.7,0.8,1.1,-84,,,,21,
2018-05-03T08:58:07.000Z,13.549443,79.999518,-69,7.585,,0,14,gps,0.7,0.8,1.1,-84,,,,21,
2018-05-03T08:58:08.000Z,13.549447,79.99952,-69,7.585,,0,14,gps,0.7,0.8,1.1,-84,,,,21,
2018-05-03T08:58:09.000Z,13.549449,79.99952,-69,7.585,,0,14,gps,0.7,0.8,1.1,-84,,,,21,
2018-05-03T08:58:10.000Z,13.549451,79.999521,-70,7.585,,0,14,gps,0.7,0.8,1.1,-84,,,,21,
2018-05-03T08:58:11.000Z,13.549452,79.999522,-70,7.585,,0,14,gps,0.7,0.8,1.1,-84,,,,21,
2018-05-03T08:58:12.000Z,13.549454,79.999524,-70,7.585,,0,14,gps,0.7,0.8,1.1,-84,,,,21,
2018-05-03T08:58:13.000Z,13.549454,79.999524,-70,7.585,,0,14,gps,0.7,0.8,1.1,-84,,,,21,
2018-05-03T08:58:14.000Z,13.549455,79.999525,-70,9.101999,,0,14,gps,0.7,0.8,1.1,-84,,,,21,
2018-05-03T08:58:15.000Z,13.549455,79.999524,-70,9.101999,,0,14,gps,0.8,0.8,1.2,-84,,,,21,
2018-05-03T08:58:16.000Z,13.549455,79.999524,-70,10.6189995,,0,14,gps,1,0.9,1.3,-84,,,,21,
2018-05-03T08:58:17.000Z,13.549455,79.999524,-70,13.653,,0,14,gps,1.6,0.9,1.9,-84,,,,21,
2018-05-03T08:58:18.000Z,13.549455,79.999524,-70,15.17,,0,14,gps,1.8,0.9,2,-84,,,,21,
2018-05-03T08:58:19.000Z,13.549454,79.999524,-69,16.687,,0,14,gps,1.8,0.9,2,-84,,,,21,
2018-05-03T08:58:20.000Z,13.549454,79.999524,-69,16.687,,0,14,gps,1,0.8,1.3,-84,,,,21,
2018-05-03T08:58:21.000Z,13.549454,79.999524,-69,15.17,,0,15,gps,1,0.8,1.2,-84,,,,21,
2018-05-03T08:58:22.000Z,13.549454,79.999526,-70,13.653,,0,15,gps,0.9,0.8,1.2,-84,,,,21,
2018-05-03T08:58:23.000Z,13.549453,79.999527,-70,12.136,,0,15,gps,0.8,0.8,1.2,-84,,,,21,
2018-05-03T08:58:15.504Z,13.549492,79.999374,0,23.455,0,0,0,network,,,,,,,,21,
2018-05-03T08:58:24.000Z,13.549452,79.999526,-71,10.6189995,,0,15,gps,0.8,0.8,1.2,-84,,,,21,
2018-05-03T08:58:25.000Z,13.549451,79.999525,-71,10.6189995,,0,15,gps,0.8,0.8,1.1,-84,,,,21,
2018-05-03T08:58:26.000Z,13.54945,79.999525,-71,10.6189995,,0,15,gps,0.7,0.8,1.1,-84,,,,21,
2018-05-03T08:58:27.000Z,13.549449,79.999525,-70,10.6189995,,0,14,gps,0.7,0.8,1.1,-84,,,,21,
2018-05-03T08:58:28.000Z,13.549448,79.999524,-71,12.136,,0,14,gps,0.7,0.8,1.1,-84,,,,21,
2018-05-03T08:58:29.000Z,13.549448,79.999524,-71,12.136,,0,14,gps,0.7,0.8,1.1,-84,,,,21,
2018-05-03T08:58:30.000Z,13.549448,79.999524,-71,12.136,,0,13,gps,0.7,0.8,1.1,-84,,,,21,
2018-05-03T08:58:34.000Z,13.549448,79.999524,-71,16.687,,0,1,gps,1,0.9,1.3,-84,,,,21,
2018-05-03T08:58:36.285Z,13.54951,79.9994,0,23.7,0,0,0,network,,,,,,,,21,
2018-05-03T08:58:38.000Z,13.549448,79.999524,-70,39.441998,,0,0,gps,1.7,0.9,1.9,-84,,,,21,
2018-05-03T08:58:47.000Z,13.549448,79.999524,-70,34.891,,0,8,gps,1.2,0.9,1.5,-84,,,,21,
2018-05-03T08:58:48.000Z,13.549448,79.999524,-70,33.374,,0,8,gps,1.2,0.9,1.5,-84,,,,21,
2018-05-03T08:58:49.000Z,13.549448,79.999524,-70,30.34,,0,8,gps,1.2,0.9,1.5,-84,,,,21,
2018-05-03T08:58:50.000Z,13.549448,79.999524,-71,28.823,,0,8,gps,1.2,0.9,1.5,-84,,,,21,
2018-05-03T08:58:51.000Z,13.549448,79.999524,-73,30.34,,0,8,gps,1.2,0.9,1.5,-84,,,,21,
2018-05-03T08:58:52.000Z,13.549448,79.999524,-72,30.34,,0,8,gps,1.2,0.9,1.5,-84,,,,21,
2018-05-03T08:58:53.000Z,13.549448,79.999525,-72,28.823,,0,8,gps,1.2,0.9,1.5,-84,,,,21,
2018-05-03T08:58:54.000Z,13.549448,79.999525,-72,24.272,,0,8,gps,1.2,0.9,1.5,-84,,,,21,
2018-05-03T08:58:55.000Z,13.549448,79.999525,-72,21.237999,,0,10,gps,0.9,0.9,1.3,-84,,,,21,
2018-05-03T08:58:56.000Z,13.549448,79.999525,-72,19.720999,,0,10,gps,0.9,0.9,1.3,-84,,,,21,
2018-05-03T08:58:49.558Z,13.549518,79.999491,0,23.662,0,0,0,network,,,,,,,,21,
2018-05-03T08:58:58.000Z,13.549448,79.999525,-72,18.203999,,0,11,gps,0.8,0.9,1.2,-84,,,,21,
2018-05-03T08:58:59.000Z,13.549448,79.999525,-70,18.203999,,0,11,gps,1.7,1,1.9,-84,,,,21,
2018-05-03T08:59:00.000Z,13.549448,79.999525,-70,19.720999,,0,11,gps,1.7,1,1.9,-84,,,,21,
2018-05-03T08:59:01.000Z,13.549448,79.999525,-71,19.720999,,0,11,gps,1.7,1,1.9,-84,,,,21,
2018-05-03T08:59:02.000Z,13.549448,79.999525,-71,21.237999,,0,11,gps,1.7,1,1.9,-84,,,,21,
2018-05-03T08:59:03.000Z,13.549448,79.999525,-71,22.755,,0,11,gps,2,1,2.2,-84,,,,21,
2018-05-03T08:59:04.000Z,13.549448,79.999525,-71,28.823,,0,12,gps,500,500,500,-84,,,,21,
2018-05-03T08:59:05.000Z,13.549448,79.999525,-71,34.891,,0,12,gps,13.5,1,13.6,-84,,,,21,
2018-05-03T08:59:07.000Z,13.549448,79.999525,-71,39.441998,,0,13,gps,5.3,1,5.4,-84,,,,21,
2018-05-03T08:59:08.000Z,13.549449,79.999526,-71,37.925,,0,13,gps,3.1,1,3.2,-84,,,,21,